disasterNumber,damagedCity,damagedStateAbbreviation,damagedZipCode,householdComposition,grossIncome,specialNeeds,ownRent,residenceType,homeOwnersInsurance,floodInsurance,inspected,rpfvl,habitabilityRepairsRequired,destroyed,waterLevel,highWaterLocation,floodDamage,foundationDamage,foundationDamageAmount,roofDamage,roofDamageAmount,tsaEligible,tsaCheckedIn,rentalAssistanceEligible,rentalAssistanceAmount,repairAssistanceEligible,repairAmount,replacementAssistanceEligible,replacementAmount,sbaEligible,renterDamageLevel,rentalAssistanceEndDate,rentalResourceCity,rentalResourceStateAbbreviation,rentalResourceZipCode,primaryResidence,personalPropertyEligible,ppfvl,censusBlockId,id,censusYear
4337,MIAMI,FL,33128.0,1,18000.0,0,Renter,Apartment,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,0.0,0,,120860036011020.0,50b92055-c107-4be7-9963-eafb1796353e,2010.0
4339,JUANA DIAZ,PR,795.0,1,4800.0,0,Owner,House/Duplex,0,0,0,,,0,,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,,720757104001001.0,5441bca0-0149-4765-acfa-3b946213b51f,2010.0
4337,HOMESTEAD,FL,33032.0,4,,0,Owner,House/Duplex,1,0,0,,,0,,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,,120860105006009.0,cc633776-6bea-49e8-9ab9-7c189f3fad3c,2010.0
4611,NEW ORLEANS,LA,70119.0,1,9336.0,0,Owner,House/Duplex,1,1,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,220710064004007.0,82c9f5e2-febe-4214-931b-23b8fecdcca9,2020.0
4337,LOXAHATCHEE,FL,33470.0,3,80000.0,0,Owner,House/Duplex,0,0,0,,,0,,,0,0,,0,,0,0,1,1370.0,0,,0,,0,,,,,,1.0,0,,120990078092024.0,ea1a1c94-af9f-4ba9-8901-61e81e42d57f,2010.0
4337,ORLANDO,FL,32839.0,2,18000.0,0,Renter,House/Duplex,0,0,1,,,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,120950169072001.0,d3834b68-3ee1-4c07-a7a4-9d631f04b180,2010.0
4337,MIAMI,FL,33165.0,1,47000.0,0,Owner,House/Duplex,1,0,0,,,0,,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,,120860087011018.0,769c47e3-4cf6-41f7-a519-ab2f2b53f8b8,2010.0
4339,CAMUY,PR,627.0,2,6000.0,0,Owner,House/Duplex,0,0,1,,,0,0.0,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,0.0,720273205002000.0,9ec485d2-7f96-4989-bdd1-c8c77b61dc7a,2010.0
4337,FORT MYERS,FL,33916.0,1,9000.0,0,Renter,Other,0,0,1,,,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,120710003013009.0,2b50528a-dab2-417e-98a7-100b66f03ab1,2010.0
4611,ROSELAND,LA,70456.0,1,32700.0,0,Owner,Travel Trailer,0,0,1,0.0,0.0,0,0.0,,0,0,,0,,1,1,1,891.0,0,,0,,0,,,,,,1.0,0,0.0,221059535013021.0,a8de3bb0-7562-4f77-86e9-892bdf257bd8,2020.0
4337,DAYTONA BEACH,FL,32118.0,5,37400.0,0,Renter,House/Duplex,0,0,0,,,0,,,0,0,,0,,0,0,1,959.0,0,,0,,0,,,,,,1.0,0,,121270812003021.0,0fa7a8ad-db82-4d28-b871-f8a408cb6004,2010.0
4337,ORLANDO,FL,32808.0,3,10800.0,0,Renter,House/Duplex,0,0,0,,,0,,,0,0,,0,,0,0,1,1002.0,0,,0,,0,,,,,,1.0,0,,120950123061022.0,5966a09b-6fe0-4321-bd8d-03028f713716,2010.0
4399,BONIFAY,FL,32425.0,2,17000.0,0,Owner,House/Duplex,0,0,1,13390.85,1.0,0,0.0,,0,0,,1,3665.2,0,0,0,,1,13390.85,0,,0,,,,,,1.0,0,0.0,120599604003013.0,b51ca657-9030-4f6e-b981-ef100e2d571a,2010.0
4337,MERRITT ISLAND,FL,32953.0,2,19200.0,0,Owner,House/Duplex,1,0,1,10000.0,1.0,0,12.0,,1,0,,0,,0,0,0,,1,10000.0,0,,0,,,,,,1.0,0,0.0,120090699023002.0,dc5977ab-8e9f-4fff-a4d3-ebe0226fc0f5,2010.0
4337,OLDSMAR,FL,34677.0,6,45000.0,0,Renter,House/Duplex,0,0,1,,0.0,0,0.0,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,0.0,121030273272007.0,1d15ca16-8948-4759-8f40-85ebe058acc5,2010.0
4611,METAIRIE,LA,70006.0,4,,0,Owner,House/Duplex,1,1,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,220510301001018.0,e6c6205b-75ac-47c1-873f-0183a5c77711,2020.0
4332,PORTLAND,TX,78374.0,2,83000.0,0,Renter,House/Duplex,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,484090106022018.0,1f6b64bb-9e4a-4555-84c7-453e72365f77,2010.0
4337,KISSIMMEE,FL,34741.0,4,32840.0,0,Owner,House/Duplex,1,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,120970418003027.0,76332d4c-6585-4d93-85bc-3f84d761e4a7,2010.0
4332,HOUSTON,TX,77038.0,4,19620.0,0,Unknown,House/Duplex,0,0,1,,0.0,0,1.0,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,0.0,0,0.0,482015336002000.0,c82fee8c-30e7-4660-9847-429972448d61,2010.0
4337,ORLANDO,FL,32818.0,3,20000.0,0,Renter,Apartment,0,0,1,,0.0,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,120950122011000.0,47c8a112-d893-42b9-8054-5fe2e7dc21c2,2010.0
4337,DAVIE,FL,33314.0,3,16800.0,0,Renter,Mobile Home,0,0,1,,0.0,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,120110706012012.0,c8f1c6c7-391f-4b35-9344-16fbd833098f,2010.0
4339,MOCA,PR,676.0,1,2592.0,0,Renter,House/Duplex,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,720994205001002.0,da0d4a63-2133-48e5-88f1-a1ed9c3c56c5,2010.0
4337,TITUSVILLE,FL,32780.0,2,30000.0,0,Renter,Townhouse,0,0,0,,,0,,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,,120090607002016.0,54b8bb64-dcdc-4675-aae5-786bc871ea06,2010.0
4337,MIAMI,FL,33169.0,1,,0,Renter,Apartment,0,0,1,,,0,0.0,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,0.0,120860095012003.0,9ff8a52a-68a4-4882-97e6-75281ea39840,2010.0
4337,ARCHER,FL,32618.0,2,49819.0,0,Owner,House/Duplex,1,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,120010022093023.0,d44791df-71a6-42e1-b80f-64a2dcc30dbb,2010.0
4332,MISSOURI CITY,TX,77459.0,2,,0,Owner,House/Duplex,1,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,481576709012011.0,733166db-1233-4012-8f32-c2122457ed02,2010.0
4339,SAN JUAN,PR,926.0,3,45000.0,0,Owner,House/Duplex,0,0,1,,,0,0.0,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,0.0,721270100122003.0,b219a7c9-cdbd-4c58-bff4-dd848ed2ce65,2010.0
4332,KATY,TX,77494.0,5,0.0,0,Owner,House/Duplex,1,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,482014553001012.0,f783d313-f789-4a10-a804-77852b71e94c,2010.0
4337,MIAMI,FL,33142.0,1,12600.0,0,Renter,Other,0,0,0,,,0,,,0,0,,0,,1,0,1,1295.0,0,,0,,0,,,,,,1.0,0,,120860017033016.0,6322a8d0-ede0-44b1-92a8-1cd843ef86f0,2010.0
4337,ORLANDO,FL,32835.0,3,27000.0,0,Renter,Apartment,0,0,1,,,0,0.0,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,0.0,120950147041001.0,1730b43f-28de-466f-bd7e-0eef8181c78f,2010.0
4337,OCALA,FL,34482.0,1,,0,Renter,House/Duplex,0,0,1,,1.0,0,0.0,,0,0,,0,,1,0,1,1640.0,0,,0,,0,Renter-Moderate Damage(Renter No Cost),,,,,1.0,0,0.0,120830026023018.0,7fa441e6-134a-4484-8e97-16a2826c0ad4,2010.0
4337,MIRAMAR,FL,33029.0,4,,0,Owner,House/Duplex,1,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,120111103251001.0,5748481e-f7fb-4e56-914a-361f9d132902,2010.0
4611,ADDIS,LA,70710.0,1,45000.0,0,Renter,House/Duplex,0,0,0,,,0,,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,,221210204021035.0,d8401213-5b15-4882-8d01-5006eefc45d7,2020.0
4337,VALRICO,FL,33596.0,2,26874.0,1,Owner,House/Duplex,0,0,0,,,0,,,0,0,,0,,1,0,1,1014.0,0,,0,,0,,,,,,1.0,0,,120570134143011.0,3ce08988-95ba-4b70-979e-51baac870a1c,2010.0
4332,HOUSTON,TX,77034.0,2,24000.0,0,Renter,Apartment,0,0,1,,,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,482013211001018.0,cb05d603-37a5-4b43-8c84-d98e00a38251,2010.0
4337,MIAMI GARDENS,FL,33169.0,2,40000.0,0,Owner,House/Duplex,1,0,1,499.5,0.0,0,0.0,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,0.0,120860095042044.0,e019400e-44bc-42c1-8d32-c991494c5f29,2010.0
4611,METAIRIE,LA,70003.0,2,17200.0,0,Owner,House/Duplex,1,0,1,1734.32,1.0,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,220510236002017.0,dfb33722-ddcb-4e5f-9bac-693490027879,2020.0
4611,BUSH,LA,70431.0,2,,0,Renter,House/Duplex,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,221030401061103.0,d4de5772-4136-4920-b519-1d806e8984f8,2020.0
4337,HUDSON,FL,34667.0,2,58000.0,0,Owner,House/Duplex,0,0,0,,,0,,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,,121010311011010.0,a4e35a3e-3772-40f7-b7a0-481d3a2e4ddc,2010.0
4337,LAKELAND,FL,33813.0,4,80000.0,0,Owner,House/Duplex,1,0,0,,,0,,,0,0,,0,,0,0,1,838.0,0,,0,,0,,,,,,1.0,0,,121050106032023.0,b3b25de5-482b-43d6-9489-f1acf75520e3,2010.0
4332,TOMBALL,TX,77375.0,1,25000.0,0,Owner,House/Duplex,1,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,482015548011047.0,93b6bc52-6469-4e2d-8e57-06fb2e28e958,2010.0
4393,BELHAVEN,NC,27810.0,2,15600.0,0,Owner,House/Duplex,1,0,1,1323.94,1.0,0,16.0,,1,0,,0,,0,0,1,1140.0,1,1323.94,0,,0,,,,,,1.0,0,0.0,370139307001063.0,22fcb3da-67f3-4d6d-9a9f-802b640ed677,2010.0
4611,GREENWELL SPRINGS,LA,70739.0,1,24320.0,0,Renter,Other,0,0,1,,,0,0.0,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,0.0,220330044013017.0,e87ef504-7f10-45e4-b189-fc0c7ce75b50,2020.0
4399,PANAMA CITY,FL,32404.0,1,24000.0,0,Renter,Apartment,0,0,1,,,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,120050008034014.0,7ce78a6b-0f8a-4b6c-835d-b366b6197a20,2010.0
4611,COVINGTON,LA,70433.0,2,2328.0,0,Renter,Mobile Home,0,0,1,,,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,221030406062018.0,48784d4c-e221-4643-8644-2ecd8b73db0a,2020.0
4337,MIAMI,FL,33177.0,3,24468.0,0,Owner,House/Duplex,1,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,120860102042025.0,1f98c068-b7db-4c15-b57e-83afe69e97dd,2010.0
4337,FORT PIERCE,FL,34950.0,2,14000.0,0,Renter,Apartment,0,0,1,,,0,0.0,,0,0,,0,,1,1,0,,0,,0,,0,,,,,,1.0,0,0.0,121113802002005.0,51b8577e-3ba1-4c00-9108-438049946d8d,2010.0
4339,JAYUYA,PR,664.0,1,,0,Renter,House/Duplex,0,0,0,,,0,,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,,720739560001002.0,27ac7331-f7ea-47fa-9275-a3e054943591,2010.0
4337,NORTH MIAMI,FL,33181.0,1,12000.0,0,Renter,Apartment,0,0,1,,,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,120860012041011.0,d5d905a8-bc41-43fd-a284-ab803ab0ff79,2010.0
4611,NEW ORLEANS,LA,70118.0,1,8844.0,0,Owner,House/Duplex,0,0,1,1734.32,1.0,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,220710076051018.0,1d6ef187-ff3c-4973-97dc-da009773b44a,2020.0
4339,JUANA DIAZ,PR,795.0,3,960.0,0,Owner,House/Duplex,0,0,1,1498.21,1.0,0,0.0,,0,0,,1,152.5,1,0,1,876.0,1,1498.21,0,,0,,,,,,1.0,1,1464.23,720757104001001.0,915c884c-52b2-47a0-9414-accf8e3de74f,2010.0
4339,MOCA,PR,676.0,1,3000.0,0,Owner,House/Duplex,0,0,1,139.48,0.0,0,0.0,,0,1,34.02,1,15.25,1,0,0,,0,,0,,0,,,,,,1.0,1,225.0,720994201001009.0,a7226cc5-3c2f-4eaa-9f2c-1577710b4e5e,2010.0
4332,BELLAIRE,TX,77401.0,1,,0,Owner,Other,1,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,0.0,0,,482014209004020.0,e31ce19d-198b-4b21-bc55-fba35d9e19b3,2010.0
4337,HALLANDALE BEACH,FL,33009.0,1,,0,Renter,Apartment,0,0,0,,,0,,,0,0,,0,,1,0,1,1307.0,0,,0,,0,,,,,,1.0,0,,120111002021020.0,0bc46395-d0ea-4b6d-8fb6-03157afa8f52,2010.0
4559,LEESVILLE,LA,71446.0,9,34800.0,0,Owner,Mobile Home,1,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,221159502001064.0,106b7c42-de12-49e6-a917-0f6d899e4092,2020.0
4332,BEAUMONT,TX,77705.0,1,2000.0,0,Renter,Apartment,0,0,1,,0.0,0,0.0,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,0.0,482450025002005.0,28bda6af-47f8-44e2-b2eb-a9d42ed4d2b6,2010.0
4339,HUMACAO,PR,791.0,2,130000.0,1,Owner,House/Duplex,1,0,1,,0.0,0,0.0,,0,0,,0,,1,0,0,,0,,0,,1,,,,,,1.0,0,219.0,720691806002001.0,7fb4afad-7dfe-446f-8eba-1aa55eaa3576,2010.0
4337,SARASOTA,FL,34232.0,5,3000.0,0,Renter,Apartment,0,0,1,,0.0,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,1,341.7,121150013011011.0,7511ae4a-4a02-4b94-9f12-934be3d85271,2010.0
4559,LAKE CHARLES,LA,70601.0,2,13000.0,1,Owner,House/Duplex,1,0,1,6814.92,1.0,0,0.0,,0,0,,0,,0,0,1,1738.0,1,6814.92,0,,0,,,,,,1.0,0,0.0,220190005002009.0,88c47272-2eeb-4f2d-bcc2-7009ed02d0ad,2020.0
4337,MIAMI,FL,33169.0,1,5050240.0,0,Owner,Condo,1,1,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,120860099012010.0,d500c9b6-b086-4165-981f-3a15b77c9e96,2010.0
4337,RIVERVIEW,FL,33569.0,1,30000.0,0,Owner,Mobile Home,0,0,1,499.5,0.0,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,120570139181004.0,67d126e7-dda4-4a2e-bde8-dc009c8584e9,2010.0
4332,RICHMOND,TX,77406.0,2,52800.0,0,Renter,Apartment,0,0,0,,,0,,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,,481576734001011.0,f8994986-e815-4f14-9668-83a1abf81380,2010.0
4337,MIAMI,FL,33155.0,1,70000.0,0,Renter,Other,0,0,0,,,0,,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,,120860059032007.0,d6023231-a8d8-437f-a303-1b5cd56071e2,2010.0
4559,WEST MONROE,LA,71292.0,1,14800.0,0,Renter,House/Duplex,0,0,1,,1.0,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,Renter-Moderate Damage(Renter No Cost),,,,,1.0,1,246.09,220730111003020.0,be10b54f-4b15-4dc4-bb27-c45b2bcea425,2020.0
4337,GREEN COVE SPRINGS,FL,32043.0,2,17000.0,0,Renter,Apartment,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,120190313002037.0,b7aeb5ed-46d9-4351-a87d-5b965c08c50f,2010.0
4611,NEW IBERIA,LA,70560.0,1,62500.0,0,Renter,House/Duplex,0,0,1,,,0,0.0,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,0.0,220450308002001.0,45f919b3-605b-40e5-86b3-95d2ab88418e,2020.0
4337,NEW PORT RICHEY,FL,34652.0,4,,0,Renter,House/Duplex,0,1,0,,,0,,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,,121010304062016.0,891414d8-2a0b-4450-bf8a-62cd22cf41ca,2010.0
4339,DORADO,PR,646.0,2,,0,Renter,Apartment,0,0,0,,,0,,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,,720515401002010.0,ed928450-8241-4046-a836-cfb698f36844,2010.0
4339,MOCA,PR,676.0,1,22400.0,0,Owner,House/Duplex,0,0,1,,0.0,0,0.0,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,0.0,720994201001010.0,7862711c-966e-4417-aa20-ca8a0865049e,2010.0
4337,ORLANDO,FL,32812.0,1,9600.0,0,Renter,Townhouse,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,120950136031018.0,209127ba-e51c-4c85-b03d-4d7bc8016f2d,2010.0
4337,MIAMI,FL,33162.0,1,0.0,0,Owner,House/Duplex,0,0,1,10499.5,1.0,0,3.0,,1,0,,0,,0,0,0,,1,10499.5,0,,0,,,,,,1.0,0,341.7,120860002163019.0,42033fe3-fb92-4632-a6b4-a79e00cd268e,2010.0
4339,AIBONITO,PR,705.0,3,4200.0,0,Owner,Townhouse,0,0,1,,,0,0.0,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,0.0,720092506002012.0,c7bcf3aa-d3af-4daf-9e6f-035375ac9e6e,2010.0
4337,WINTER HAVEN,FL,33880.0,2,81000.0,0,Owner,House/Duplex,1,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,0.0,0,,121050138022048.0,8ab65686-dc18-44b9-9e4a-cc6e8379923c,2010.0
4337,MIAMI,FL,33165.0,4,,0,Owner,House/Duplex,0,0,0,,,0,,,0,0,,0,,0,0,1,1295.0,0,,0,,0,,,,,,1.0,0,,120860088052023.0,1f44e8a7-01ec-4f0f-95b9-cde0859862a1,2010.0
4611,GONZALES,LA,70737.0,2,35000.0,0,Owner,Mobile Home,1,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,220050302131012.0,800a491d-1b04-4f98-9d45-10ba19f8885b,2020.0
4337,BRADENTON,FL,34207.0,1,89000.0,0,Owner,Mobile Home,0,0,1,,0.0,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,120810003092003.0,1818ce3d-91c1-4d35-a0e7-296c6b1ee5ec,2010.0
4611,PEARL RIVER,LA,70452.0,3,35000.0,0,Owner,House/Duplex,1,1,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,221030407051031.0,1b46717d-3fef-480e-b6bf-0b27265e1dae,2020.0
4337,MIAMI,FL,33161.0,2,50000.0,0,Renter,House/Duplex,0,0,1,,0.0,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,120860012032008.0,623ff2bc-4198-47c6-83f9-0c91bb96ae14,2010.0
4337,MIAMI,FL,33161.0,3,55000.0,0,Renter,House/Duplex,0,0,1,,,0,0.0,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,0.0,120860003051005.0,a456b9df-ecb2-47b1-9cf6-cf1fb95fc91c,2010.0
4586,HOUSTON,TX,77044.0,2,60884.0,1,Owner,House/Duplex,1,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,482012323063004.0,e4b4d3f3-2e2e-4347-896c-8e4239eeff16,2020.0
4339,GURABO,PR,778.0,1,12000.0,0,Renter,House/Duplex,0,0,1,,0.0,0,0.0,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,1,3102.27,720632105023019.0,35c69925-7947-490f-b2ac-2a1e825a1967,2010.0
4337,HIALEAH,FL,33015.0,3,135000.0,0,Owner,Townhouse,1,0,1,,0.0,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,120860124003010.0,75ba7dcd-7d1b-4daa-8fcd-de2c8fb72039,2010.0
4337,ORLANDO,FL,32806.0,1,30000.0,0,Owner,House/Duplex,1,1,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,120950138011015.0,d884be3b-70d5-441f-9ca2-24146929a387,2010.0
4337,MIAMI,FL,33177.0,5,8400.0,0,Owner,House/Duplex,0,0,1,16665.0,1.0,0,1.0,,1,0,,0,,1,0,1,2702.0,1,16665.0,0,,0,,,,,,1.0,1,5100.0,120860202002000.0,82369603-fd44-4424-b45f-85d17679012d,2010.0
4337,OAKLAND PARK,FL,33309.0,2,,0,Renter,Apartment,0,0,0,,,0,,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,,120110502073001.0,9d53b7e5-7524-44ae-8b0c-ee864c80fab6,2010.0
4337,ORLANDO,FL,32824.0,5,21306.0,0,Renter,Apartment,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,0.0,0,,120950168061117.0,822920fa-fe5b-4208-98e8-a165f412a90e,2010.0
4332,HOUSTON,TX,77035.0,2,45000.0,0,Owner,House/Duplex,1,1,1,32459.1,1.0,0,48.0,,1,0,,0,,1,0,1,2132.0,0,,0,,0,,,,,,1.0,0,3176.76,482014221004004.0,9644a7b5-8113-4331-a8dc-cbc90e37a3d9,2010.0
4337,DAVIE,FL,33328.0,1,75000.0,0,Owner,House/Duplex,0,1,1,,,0,0.0,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,0.0,120110702081016.0,7a8f8118-195e-441d-9791-a4dc0305fe26,2010.0
4337,POMPANO BEACH,FL,33069.0,1,6000.0,0,Renter,Other,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,120110306001010.0,1e272d70-e2cf-463e-b588-03c67ec47db1,2010.0
4337,ST PETERSBURG,FL,33713.0,2,,0,Renter,House/Duplex,0,0,0,,,0,,,0,0,,0,,0,0,1,1014.0,0,,0,,0,,,,,,1.0,0,,121030228022021.0,05c1b455-85b4-4a51-9522-6123d58470ac,2010.0
4337,HIALEAH,FL,33010.0,1,12000.0,0,Renter,Apartment,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,120860008082018.0,865c3314-364a-4f80-9868-067ff8a95ae7,2010.0
4337,SUMMERFIELD,FL,34491.0,1,18500.0,0,Renter,Apartment,0,0,0,,,0,,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,,120830008024020.0,f1d8a26f-b59e-41ff-9fe3-7e8aa293ec33,2010.0
4332,KATY,TX,77450.0,2,700000.0,0,Owner,House/Duplex,1,0,1,18128.24,1.0,0,5.0,,1,0,,0,,1,0,1,2132.0,1,18128.24,0,,0,,,,,,1.0,0,1935.54,481576730031016.0,23831bd1-035f-45fe-b215-3a01305f4713,2010.0
4337,OCOEE,FL,34761.0,1,12000.0,0,Renter,Apartment,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,120950148041002.0,495621de-bbca-492e-84ba-a19d9ab68c3f,2010.0
4337,OPA-LOCKA,FL,33054.0,10,40000.0,0,Owner,House/Duplex,0,0,1,499.5,0.0,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,120860005031015.0,875a7033-85a0-4bea-ab68-0c8854cde3c3,2010.0
4337,JACKSONVILLE,FL,32210.0,1,19300.0,0,Owner,House/Duplex,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,120310127022004.0,f8788443-529b-408c-880e-efed56db17ab,2010.0
4611,GREENSBURG,LA,70441.0,5,22000.0,0,Owner,Mobile Home,0,0,1,149.98,1.0,0,0.0,,0,0,,0,,0,0,1,2580.0,1,149.98,0,,0,,,,,,1.0,0,0.0,220919512011010.0,d24d9e0d-9c81-4926-873e-3eacf23f767e,2020.0
4586,HOCKLEY,TX,77447.0,2,108000.0,0,Owner,House/Duplex,1,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,482015431002004.0,81d6daa0-a3bf-40cf-849b-00fb248eeda3,2020.0
4332,HOUSTON,TX,77066.0,3,10000.0,0,Renter,House/Duplex,0,0,1,,0.0,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,482015507001027.0,acc2ff3f-e96b-40a3-a176-22209abdc4a7,2010.0
4337,MIAMI,FL,33134.0,1,,0,Renter,House/Duplex,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,120860058014013.0,ffe67e6f-2b57-4232-b6ed-f1799959baad,2010.0
4339,SAN JUAN,PR,901.0,1,,1,Renter,Condo,0,0,1,,,0,0.0,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,0.0,721270068001077.0,6446890e-516b-4ba9-972b-caac0e930e48,2010.0
4559,LAKE CHARLES,LA,70607.0,4,100000.0,0,Owner,House/Duplex,1,1,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,220239701011082.0,917c5665-4d39-49d4-80fc-cae8aa434331,2020.0
4586,HOUSTON,TX,77083.0,2,124500.0,0,Owner,House/Duplex,1,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,0.0,0,,481576724021005.0,f1d7b711-c2e2-4fd1-a093-818d1d30ff44,2020.0
4337,MIAMI,FL,33183.0,1,30000.0,0,Renter,Apartment,0,0,0,,,0,,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,,120860171002016.0,604290b8-ff64-4dcd-93e1-51da4858ab2c,2010.0
4611,DESTREHAN,LA,70047.0,1,20000.0,0,Owner,Townhouse,0,0,1,8129.52,1.0,0,0.0,,0,0,,0,,0,0,1,1854.0,1,8129.52,0,,0,,,,,,1.0,1,2829.74,220890623011000.0,17ad625c-1282-4bfd-b458-e85bed7e8496,2020.0
